,.INX_Open,.INX_High,.INX_Low,.INX_Close,.INX_Volume
2017-09-30,2509.96,2519.44,2507.99,2519.36,1809911727
2017-10-03,2521.2,2529.23,2520.4,2529.12,1856378178
2017-10-04,2530.34,2535.13,2528.85,2534.58,1737511465
2017-10-05,2533.48,2540.53,2531.8,2537.74,1699097628
2017-10-06,2540.86,2552.51,2540.02,2552.07,1729395633
2017-10-07,2547.44,2549.41,2543.79,2549.33,1642294243
2017-10-10,2551.39,2551.82,2541.6,2544.73,1505566193
2017-10-11,2549.99,2555.23,2544.86,2550.64,1728125186
2017-10-12,2550.62,2555.24,2547.95,2555.24,1817197873
2017-10-13,2552.88,2555.33,2548.31,2550.93,2056842010
2017-10-14,2555.66,2557.65,2552.09,2553.17,1893931188
2017-10-17,2555.57,2559.47,2552.64,2557.64,1736356208
2017-10-18,2557.17,2559.71,2554.69,2559.36,1783193250
2017-10-19,2562.87,2564.11,2559.67,2561.26,1793321507
2017-10-20,2553.39,2562.36,2547.92,2562.1,1896003483
2017-10-21,2567.56,2575.44,2567.56,2575.21,2151131031
2017-10-24,2578.08,2578.29,2564.33,2564.98,2043652245
2017-10-25,2568.66,2572.18,2565.58,2569.13,2163380117
2017-10-26,2566.52,2567.4,2544.0,2557.15,2467911707
2017-10-27,2560.08,2567.07,2559.8,2560.4,2300758801
2017-10-28,2570.26,2582.98,2565.94,2581.07,2620458661
2017-10-31,2577.75,2580.03,2568.25,2572.83,2274922830
2017-11-01,2575.99,2578.29,2572.15,2575.26,2301425471
2017-11-02,2583.21,2588.4,2574.92,2579.36,2210945339
2017-11-03,2579.46,2581.11,2566.17,2579.85,2416738244
2017-11-04,2581.93,2588.42,2576.77,2587.84,2052553436
2017-11-07,2587.47,2593.38,2585.66,2591.13,2116417416
2017-11-08,2592.11,2597.02,2584.35,2590.64,2089736584
2017-11-09,2588.71,2595.47,2585.02,2594.38,2092332809
2017-11-10,2584.0,2586.5,2566.33,2584.62,2233489307
2017-11-11,2580.18,2583.81,2575.57,2582.3,2045161765
2017-11-14,2576.53,2587.66,2574.48,2584.84,2099115488
2017-11-15,2577.75,2579.66,2566.56,2578.87,2207475785
2017-11-16,2569.45,2572.84,2557.45,2564.62,2090801481
2017-11-17,2572.95,2590.09,2572.95,2585.64,2046697246
2017-11-18,2582.94,2583.96,2577.62,2578.85,2088322363
2017-11-21,2579.49,2584.64,2578.24,2582.14,1786156942
2017-11-22,2589.17,2601.19,2589.17,2599.03,1920976946
2017-11-23,2600.31,2600.94,2595.23,2597.08,1596057282
2017-11-25,2600.42,2604.21,2600.42,2602.42,728273120
2017-11-28,2602.66,2606.41,2598.87,2601.42,1728809902
2017-11-29,2605.94,2627.69,2605.44,2627.04,2068827193
2017-11-30,2627.82,2634.89,2620.32,2626.07,2671027931
2017-12-01,2633.93,2657.74,2633.93,2647.58,3122108556
2017-12-02,2645.1,2650.62,2605.52,2642.22,2497628661
2017-12-05,2657.19,2665.19,2639.03,2639.44,2795997614
2017-12-06,2639.78,2648.72,2627.73,2629.57,2274451411
2017-12-07,2626.24,2634.41,2624.75,2629.27,1926061906
2017-12-08,2628.38,2640.99,2626.53,2636.98,1977524079
2017-12-09,2646.21,2651.65,2644.1,2651.5,1843451003
2017-12-12,2652.19,2660.33,2651.47,2659.99,1811178474
2017-12-13,2661.73,2669.72,2659.78,2664.11,2021583257
2017-12-14,2667.59,2671.88,2662.85,2662.85,2001774693
2017-12-15,2665.87,2668.09,2652.01,2652.01,1997408360
2017-12-16,2660.63,2679.63,2659.14,2675.81,3745745599
2017-12-19,2685.92,2694.97,2685.92,2690.16,2173508052
2017-12-20,2692.71,2694.44,2680.74,2681.47,1951683145
2017-12-21,2688.18,2691.01,2676.11,2679.25,1965565010
2017-12-22,2683.02,2692.64,2682.4,2684.57,1948410028
2017-12-23,2684.22,2685.35,2678.13,2683.34,1426879392
2017-12-27,2679.09,2682.74,2677.96,2680.5,1100330515
2017-12-28,2682.1,2685.64,2678.91,2682.62,1187070868
2017-12-29,2686.1,2687.66,2682.69,2687.54,1131233959
2017-12-30,2689.15,2692.12,2673.61,2673.61,1354524997
2018-01-03,2683.73,2695.89,2682.36,2695.81,1892676821
2018-01-04,2697.85,2714.37,2697.77,2713.06,2247360842
2018-01-05,2719.31,2729.29,2719.07,2723.99,2209734660
2018-01-06,2731.33,2743.45,2727.92,2743.15,1998927821
2018-01-09,2742.67,2748.51,2737.6,2747.71,1965531285
2018-01-10,2751.15,2759.14,2747.86,2751.29,2022846957
2018-01-11,2745.55,2750.8,2736.06,2748.23,2091186564
2018-01-12,2752.97,2767.56,2752.78,2767.56,1975974166
2018-01-13,2770.18,2787.85,2769.64,2786.24,2129410147
2018-01-17,2798.96,2807.54,2768.64,2776.42,2600258928
2018-01-18,2784.99,2807.04,2778.38,2802.56,2419144959
2018-01-19,2802.4,2805.83,2792.56,2798.03,2307360399
2018-01-20,2802.6,2810.33,2798.08,2810.3,2440064591
2018-01-23,2809.16,2833.03,2808.12,2832.97,2162473890
2018-01-24,2835.05,2842.24,2830.59,2839.13,2168016076
2018-01-25,2845.42,2852.97,2824.81,2837.54,2447566185
2018-01-26,2846.24,2848.56,2830.94,2839.25,2317282272
2018-01-27,2847.48,2872.87,2846.18,2872.87,2215919470
2018-01-30,2867.23,2870.62,2851.48,2853.53,2175684056
2018-01-31,2832.74,2837.75,2818.27,2822.43,2405602352
2018-02-01,2832.41,2839.26,2813.04,2823.81,2823741643
2018-02-02,2816.45,2835.96,2812.7,2821.98,2466173553
2018-02-03,2808.92,2808.92,2759.97,2762.13,2721617693
2018-02-06,2741.06,2763.39,2638.17,2648.94,3544117631
2018-02-07,2614.78,2701.04,2593.07,2695.14,4024143782
2018-02-08,2690.95,2727.67,2681.33,2681.66,2838299340
2018-02-09,2685.01,2685.27,2580.56,2581.0,3249463483
2018-02-10,2601.78,2638.67,2532.69,2619.55,3731314758
2018-02-13,2636.75,2672.61,2622.45,2656.0,2679600258
2018-02-14,2646.27,2668.84,2637.08,2662.94,2093173107
2018-02-15,2651.21,2702.1,2648.87,2698.63,2420069523
2018-02-16,2713.46,2731.51,2689.82,2731.2,2296146111
2018-02-17,2727.14,2754.42,2725.11,2732.22,2214918724
2018-02-21,2722.99,2737.6,2706.76,2716.26,2135921507
2018-02-22,2720.53,2747.75,2701.29,2701.33,2221587843
2018-02-23,2710.42,2731.26,2697.77,2703.96,2099630393
2018-02-24,2715.8,2747.76,2713.74,2747.3,1869037502
2018-02-27,2757.37,2780.64,2753.78,2779.6,2112406595
2018-02-28,2780.45,2789.15,2744.22,2744.28,2357084280
2018-03-01,2753.78,2761.52,2713.54,2713.83,2606285720
2018-03-02,2715.22,2730.89,2659.65,2677.67,2790764003
2018-03-03,2658.89,2696.25,2647.32,2691.25,2445883838
2018-03-06,2681.06,2728.09,2675.75,2720.94,2341946665
2018-03-07,2730.18,2732.08,2711.26,2728.12,2080635491
2018-03-08,2710.18,2730.6,2701.74,2726.8,2204997482
2018-03-09,2732.75,2740.45,2722.65,2738.97,2047404579
2018-03-10,2752.91,2786.57,2751.54,2786.57,2195651356
2018-03-13,2790.54,2796.98,2779.26,2783.02,2157969175
2018-03-14,2792.31,2801.9,2758.68,2765.31,2353889418
2018-03-15,2774.06,2777.11,2744.38,2749.48,2179975826
2018-03-16,2754.27,2763.03,2741.47,2747.33,1998737404
2018-03-17,2750.57,2761.85,2749.97,2752.01,3459192718
2018-03-20,2741.38,2741.38,2694.59,2712.92,2191394840
2018-03-21,2715.05,2724.22,2710.05,2716.94,2088202415
2018-03-22,2714.99,2739.14,2709.79,2711.93,2074883961
2018-03-23,2691.36,2695.68,2641.59,2643.69,2492921032
2018-03-24,2646.71,2657.67,2585.89,2588.26,2558217934
2018-03-27,2619.35,2661.36,2601.81,2658.55,2434497989
2018-03-28,2667.57,2674.78,2596.12,2612.62,2501316081
2018-03-29,2611.3,2632.65,2593.06,2605.0,2574191549
2018-03-30,2614.41,2659.07,2609.72,2640.87,2348028811
2018-04-03,2633.45,2638.3,2553.8,2581.88,2468994069
2018-04-04,2592.17,2619.14,2575.49,2614.45,2169555248
2018-04-05,2584.04,2649.86,2573.61,2644.69,2220731180
2018-04-06,2657.36,2672.08,2649.58,2662.84,2008036352
2018-04-07,2645.82,2656.88,2586.27,2604.47,2187111865
2018-04-10,2617.18,2653.55,2610.79,2613.16,1923050595
2018-04-11,2638.41,2665.45,2635.78,2656.87,2132599583
2018-04-12,2643.89,2661.43,2639.25,2642.19,1788526146
2018-04-13,2653.83,2674.72,2653.83,2663.99,1922966393
2018-04-14,2676.9,2680.26,2645.05,2656.3,1823268887
2018-04-17,2670.1,2686.49,2665.16,2677.84,1866870482
2018-04-18,2692.74,2713.34,2692.05,2706.39,1925630582
2018-04-19,2710.11,2717.49,2703.63,2708.64,1965630369
2018-04-20,2701.16,2702.84,2681.9,2693.13,2168636678
2018-04-21,2692.56,2693.94,2660.61,2670.14,2308509070
